"instance","w","h","lots","land_cells","river_cells","preserve_cells","aptitude_classes","connected_components","batch_size","crossover_rate","keep_rate","new_rate","time","generations","seed","num_new_solutions","num_crossovers","num_mutations","num_solutions_explored","generation_best","time_to_best","time_avg","time_std_dev","time_initial","value_best","value_worst","value_avg","value_std_dev","value_initial","max_area_best","max_area_worst","max_area_avg","max_area_std_dev","max_area_initial","min_area_best","min_area_worst","min_area_avg","min_area_std_dev","min_area_initial","rivers_best","rivers_worst","rivers_avg","rivers_std_dev","rivers_initial","river_violations_best","river_violations_worst","river_violations_avg","river_violations_std_dev","river_violations_initial","size_ratio_best","size_ratio_worst","size_ratio_avg","size_ratio_std_dev","size_ratio_initial","convexity_best","convexity_worst","convexity_avg","convexity_std_dev","convexity_initial","num_empty_crossover_lots","num_disconnected_crossover_lots","num_empty_mutation_lots","num_disconnected_mutation_lots"
"300x300k40s94113",300,300,40,81694,8189,117,6,4,256,0,0,1,600,1237,1.4040833174727e+19,1238,0,0,1238,358,173.76,0.48,0.04,0.46,30152.93,30152.93,45057.41,10823.88,38155.55,1303,1303,915.4,252.46,564,4552,4552,4291.6,797.71,3880,1427,1427,17311.78,6634.92,18704,12,12,17.77,2.74,21,3.49,3.49,5.37,3.28,6.88,1.42,1.42,1.39,0.05,1.4,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,512,0,0,1,600,2136,14042663424819546112,2137,0,0,2137,818,228.33,0.28,0.02,0.32,34163.96,34163.96,41739.09,10787.18,31394.29,1114,1114,916.55,250.51,1321,3729,3729,3932.8,757.85,4066,5154,5154,18903.76,6239.7,8593,12,12,17.83,2.33,13,3.35,3.35,4.88,2.89,3.08,1.35,1.35,1.31,0.03,1.3,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,1024,0,0,1,600,3276,14041012490499352576,3277,0,0,3277,348,63.98,0.18,0.01,0.2,32142.1,32142.1,43865.15,11075.46,27310.65,656,656,903.2,251.36,874,3369,3369,4090.55,856.22,3212,4586,4586,21192.45,5924.26,14852,8,8,18.62,2.08,18,5.14,5.14,5.34,5.92,3.68,1.23,1.23,1.23,0.02,1.24,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,2048,0,0,1,600.03,4185,14042700175677620224,4186,0,0,4186,723,104.85,0.14,0.01,0.13,38788.79,38788.79,47310.35,10694.48,56094.68,435,435,801.91,253.59,937,3928,3928,4246.15,808.24,4787,6445,6445,23339.46,6169.36,25772,7,7,18.76,2.06,18,9.03,9.03,6.41,5.8,5.11,1.22,1.22,1.19,0.02,1.18,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,4096,0,0,1,600.03,5433,14042703920341516288,5434,0,0,5434,4235,470.54,0.11,0.01,0.11,32952.42,32952.42,52785.59,10388.02,46825.47,898,898,661.14,211.45,484,3540,3540,4482.99,830.49,4245,6888,6888,26423.68,6011.62,25099,13,13,18.74,2.01,22,3.94,3.94,8.11,6.31,8.77,1.16,1.16,1.16,0.01,1.17,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,32,0,0,1,600,74,14041044775356618752,75,0,0,75,43,357.33,8.08,0.78,10.2,20963.57,20963.57,27150.6,5973.37,22484.61,791,791,573.34,150,726,3524,3524,2599.39,424.51,2748,3896,3896,12189.41,4267.43,8028,20,20,20.42,2.6,21,4.46,4.46,4.93,1.79,3.79,1.47,1.47,1.51,0.05,1.49,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,64,0,0,1,600.02,193,14088444220341501952,194,0,0,194,13,41.29,3.09,0.28,2.74,19909.71,19909.71,28344.14,6098.2,39502.65,807,807,576.84,144.66,688,2341,2341,2694.6,472.67,3960,3752,3752,13979.72,4866.97,15982,15,15,22.13,3.13,24,2.9,2.9,5.08,2.02,5.76,1.42,1.42,1.47,0.05,1.51,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,128,0,0,1,600,486,14040821165568518144,487,0,0,487,238,300.24,1.23,0.11,1.03,21882.97,21882.97,28821.13,6696.05,31113.98,649,649,566.99,140.66,736,2570,2570,2736.04,491.45,3051,3013,3013,14532.58,5582.88,10433,16,16,23.55,3.27,24,3.96,3.96,5.21,1.88,4.15,1.44,1.44,1.43,0.04,1.46,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,256,0,0,1,600,979,14042715566735400960,980,0,0,980,528,323.19,0.61,0.05,0.74,20415.36,20415.36,28919.97,7073.86,25514.5,926,926,570.09,150.63,666,2870,2870,2769.19,524.5,2501,2814,2814,15444.06,5238.63,17049,15,15,24.23,3.22,24,3.1,3.1,5.45,3.5,3.76,1.36,1.36,1.37,0.04,1.34,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,512,0,0,1,600,1767,1.4040822711073e+19,1768,0,0,1768,1653,561.79,0.34,0.02,0.38,14586.53,14586.53,27260.13,7019.79,20448.71,834,834,571.51,157.05,730,1855,1855,2728.4,564.49,2493,4439,4439,15723.99,5128.44,11563,12,12,23.28,2.81,24,2.22,2.22,5.39,2.96,3.42,1.31,1.31,1.31,0.03,1.29,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,1024,0,0,1,600.01,2721,14042770358700304384,2722,0,0,2722,1680,369.86,0.22,0.01,0.23,16390.06,16390.06,28771.26,6949.03,29309.01,567,567,562.94,161.48,578,2195,2195,2852.59,571.87,3174,6398,6398,18133.42,4911.89,18539,19,19,24.27,2.47,24,3.87,3.87,5.86,4.02,5.49,1.24,1.24,1.24,0.02,1.22,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,2048,0,0,1,600,3713,14098642918842484736,3714,0,0,3714,588,95.2,0.16,0.01,0.16,14371.55,14371.55,30952.29,6764.97,27332.19,926,926,512.24,157.8,605,2040,2040,2994.91,588.29,3109,6846,6846,20314.76,4922.61,18935,19,19,24.93,2.42,27,2.2,2.2,6.99,5.43,5.14,1.18,1.18,1.19,0.02,1.17,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,4096,0,0,1,600,4860,14042689197756917760,4861,0,0,4861,3700,460.98,0.12,0.01,0.13,27769.22,27769.22,34036.39,6657.41,31901.83,134,134,420.21,138.01,273,2525,2525,3129.31,595.05,2630,6606,6606,22996.03,5066.72,33250,18,18,25.03,2.44,26,18.84,18.84,8.98,6.88,9.63,1.17,1.17,1.17,0.01,1.16,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,32,0,0,1,600,65,14041011484432125952,66,0,0,66,57,527.03,9.12,0.79,9.89,13111.14,13111.14,22559.72,4883.15,18260.18,424,424,380.18,86.95,323,1623,1623,2110.42,448.71,2043,5451,5451,13138.63,4839.82,10098,23,23,25.88,3.19,24,3.83,3.83,6.07,2.84,6.33,1.46,1.46,1.48,0.04,1.47,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,64,0,0,1,600,168,14042770249076082688,169,0,0,169,73,267.08,3.56,0.33,3.71,13644.6,13644.6,21320.04,4610.06,15757.95,544,544,402.1,112.61,179,1703,1703,2024.37,355.86,1654,4931,4931,13144.04,4740.37,6844,23,23,26.9,3.17,22,3.13,3.13,5.74,3.73,9.24,1.42,1.42,1.45,0.04,1.42,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,128,0,0,1,600,403,14098585345205569536,404,0,0,404,211,313.36,1.49,0.12,1.31,11640.34,11640.34,22204.83,4795.74,30189.69,391,391,405.27,99.11,250,1461,1461,2110.11,402.75,2453,4694,4694,14028.41,4278.14,17962,18,18,28.61,3.16,28,3.74,3.74,5.68,2.41,9.81,1.38,1.38,1.41,0.04,1.44,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,256,0,0,1,600,857,1.4041092778526e+19,858,0,0,858,833,583.34,0.7,0.05,0.7,10454.18,10454.18,22126.26,4851.92,18159.12,273,273,405.39,100.19,457,1656,1656,2138.05,429.01,1581,5360,5360,14859.85,4354.93,8189,24,24,29.42,3.41,27,6.07,6.07,5.78,2.63,3.46,1.41,1.41,1.36,0.03,1.35,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,512,0,0,1,600,1580,14040822451327807488,1581,0,0,1581,318,120.28,0.38,0.02,0.41,11996,11996,21206.89,4725.3,16614.55,402,402,408.43,105.15,293,1712,1712,2147.35,444.02,1694,4681,4681,14505.19,4181.56,12841,20,20,28.12,3.03,26,4.26,4.26,5.86,3.13,5.78,1.31,1.31,1.31,0.03,1.31,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,1024,0,0,1,600,2588,14042701223370754048,2589,0,0,2589,17,3.93,0.23,0.02,0.2,14387.3,14387.3,21790.29,4849.9,22396.56,593,593,393.73,117.49,461,1752,1752,2220.66,453.1,1697,5643,5643,16556.24,4224.43,19724,22,22,29.14,2.74,32,2.95,2.95,6.6,4.77,3.68,1.23,1.23,1.24,0.02,1.24,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,2048,0,0,1,600.05,3463,14041038405477421056,3464,0,0,3464,1439,251.65,0.17,0.01,0.19,15886.08,15886.08,23354.74,4682.82,24224.5,627,627,369.33,114.06,54,1752,1752,2327.6,476.48,2388,7488,7488,18668.28,4166.22,20894,27,27,29.9,2.63,30,2.79,2.79,7.49,6.68,44.22,1.18,1.18,1.19,0.01,1.22,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,4096,0,0,1,600,4299,14040822456156352512,4300,0,0,4300,4233,590.86,0.14,0.01,0.15,20414.93,20414.93,25371.42,4564.54,20888.55,354,354,305.74,103.63,297,2363,2363,2418.74,470.36,2522,8388,8388,21152.34,4294.53,23052,22,22,30.18,2.69,31,6.68,6.68,9.57,8.51,8.49,1.17,1.17,1.17,0.01,1.17,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,32,0,0,1,600,18,14040822636508549120,19,0,0,19,9,311.45,31.84,2.35,26.99,25357.05,25357.05,27530.2,4993.22,35268.95,634,634,605.17,168.65,291,2921,2921,3511,808.12,3209,3829,3829,13374.33,7753.66,35010,19,19,20.44,3.65,30,4.61,4.61,6.34,2.31,11.03,1.48,1.48,1.47,0.05,1.56,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,64,0,0,1,600,43,14042700194233391104,44,0,0,44,19,268.47,13.68,1.08,14.22,20361.11,20361.11,26004.99,4777.82,26604.61,564,564,598.91,141.83,675,2230,2230,3169.14,748,2841,1104,1104,10960.16,6098.18,2965,13,13,19.07,2.98,16,3.95,3.95,5.8,2.81,4.21,1.51,1.51,1.49,0.04,1.47,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,128,0,0,1,600.01,118,14042770119326136320,119,0,0,119,18,99.56,5.05,0.44,5.83,29336.58,29336.58,25893.55,4898.77,25480.85,763,763,635.31,147.62,563,3314,3314,3199.85,851.24,3095,1300,1300,10404.2,6927.41,15330,15,15,18.87,3.23,22,4.34,4.34,5.38,2.07,5.5,1.42,1.42,1.46,0.04,1.42,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,256,0,0,1,600,254,14040822231844374528,255,0,0,255,100,239.22,2.36,0.16,2.64,19890.17,19890.17,24991.22,4880.83,18388.02,652,652,654.16,152.41,830,2543,2543,3131.56,774.78,3169,903,903,10657.49,6073.59,5376,12,12,18.94,3.31,13,3.9,3.9,5.2,2.33,3.82,1.36,1.36,1.42,0.04,1.39,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,512,0,0,1,600,567,14042700489952135168,568,0,0,568,440,468.75,1.06,0.09,0.99,19308.01,19308.01,26259.24,4857.65,28773.99,790,790,635.45,152.79,717,2591,2591,3239.1,840.1,3161,438,438,11654.11,6275.05,15334,13,13,19.48,3.47,19,3.28,3.28,5.61,3.5,4.41,1.33,1.33,1.36,0.03,1.38,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,1024,0,0,1,600,997,14040823126499530752,998,0,0,998,914,550.69,0.6,0.03,0.65,17730.67,17730.67,27007.94,5244.42,22082.68,589,589,614.05,163.27,702,2688,2688,3345.58,848.26,2762,2032,2032,15055.35,6655.8,8247,12,12,21.09,3.21,19,4.56,4.56,6.11,3.29,3.93,1.27,1.27,1.29,0.02,1.25,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,2048,0,0,1,600.06,1543,1.4041044780875e+19,1544,0,0,1544,282,116.4,0.39,0.03,0.42,23484.15,23484.15,27761.46,4871.32,24170.63,570,570,573.51,159.03,426,2655,2655,3399.57,773.48,2962,4490,4490,21423.56,5555.37,17814,16,16,23.33,2.49,21,4.66,4.66,6.63,3.26,6.95,1.22,1.22,1.21,0.01,1.22,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,4096,0,0,1,600.08,1889,14040822626591469568,1890,0,0,1890,1784,567.02,0.32,0.01,0.33,33030.01,33030.01,30102.37,4779.52,24591.54,391,391,519.21,159.49,612,3765,3765,3566.43,799.86,2632,9422,9422,24522.56,5124.16,28709,21,21,24.17,2.34,25,9.63,9.63,8,6.52,4.3,1.17,1.17,1.16,0.01,1.17,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,32,0,0,1,600,59,14041044776235409408,60,0,0,60,51,521.71,10.05,1.17,10.7,63115.85,63115.85,118956.95,38890.5,86528.84,5067,5067,4218.98,1274.77,5810,10762,10762,13591.97,3300.95,9733,32,32,12452.81,11516.38,4449,3,3,5.08,1.76,4,2.12,2.12,3.68,1.74,1.68,1.78,1.78,1.68,0.13,1.64,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,64,0,0,1,600,128,14032390950096814080,129,0,0,129,107,509.41,4.66,0.63,3.98,56015.04,56015.04,116499.64,39465.38,68292.35,5903,5903,4133.19,1171.81,4298,10417,10417,12905.35,3056.17,10071,0,0,14701.88,13036.86,7714,0,0,5.59,1.74,6,1.76,1.76,3.64,2.19,2.34,1.59,1.59,1.66,0.12,1.6,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,128,0,0,1,600,281,14042681485307867136,282,0,0,282,244,521.51,2.13,0.26,2.19,107306.25,107306.25,111077.64,38440.25,168423.08,4791,4791,4328.96,1090.31,2831,11625,11625,12864.04,2789.15,19190,62,62,12519.91,11357.78,20874,3,3,5.47,1.71,5,2.43,2.43,3.38,2.07,6.78,1.73,1.73,1.6,0.11,1.58,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,256,0,0,1,600,603,14042700590403637248,604,0,0,604,156,152,0.99,0.11,0.77,78543.32,78543.32,110184.19,42569.39,172064.48,4993,4993,4406.55,1114.52,4307,11753,11753,12747.68,2946.96,21171,0,0,16511.18,11941.16,21329,0,0,6.15,1.73,5,2.35,2.35,3.42,3.21,4.92,1.45,1.45,1.47,0.09,1.39,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,512,0,0,1,600.05,1085,14041038159312293888,1086,0,0,1086,1073,593.31,0.55,0.06,0.56,103129.01,103129.01,112823.11,44526.21,132611.97,5489,5489,4281.18,1279.75,5163,10569,10569,12982.82,3341.28,19832,487,487,25829.06,13280.61,32109,2,2,7.72,1.72,9,1.93,1.93,3.88,3.77,3.84,1.44,1.44,1.31,0.05,1.25,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,1024,0,0,1,600,1702,14042686612565137408,1703,0,0,1703,1480,520.66,0.35,0.03,0.4,88909.36,88909.36,125148.62,43520.31,83422.95,4947,4947,3959.7,1216.73,4719,11055,11055,13621.77,3509.43,10912,4287,4287,31147.3,13242.64,37247,3,3,8.38,1.5,9,2.23,2.23,4.38,4.21,2.31,1.26,1.26,1.23,0.04,1.17,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,2048,0,0,1,600,2315,14042778051697321984,2316,0,0,2316,201,57.42,0.26,0.02,0.3,84237.43,84237.43,146741.57,48045.4,84704.86,5581,5581,3448.83,1228.63,5604,10514,10514,14727.16,3957.54,10676,3749,3749,35554.66,14007.42,24039,3,3,8.44,1.53,9,1.88,1.88,5.87,7.73,1.91,1.17,1.17,1.18,0.03,1.17,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,4096,0,0,1,600,2759,14042777931722141696,2760,0,0,2760,2389,520.23,0.22,0.01,0.22,205999.37,205999.37,166958.31,46699.7,111596.89,731,731,2928.83,1074.56,4313,13178,13178,15468.09,3893.02,12059,2977,2977,40489.88,14648.62,38935,3,3,8.4,1.51,9,18.03,18.03,7,7.54,2.8,1.15,1.15,1.15,0.02,1.14,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,32,0,0,1,600,31,14040829684830883840,32,0,0,32,15,304.65,18.85,1.54,15.6,52405.05,52405.05,61712.95,14292.34,87069.65,1856,1856,1709.81,389.39,1895,6180,6180,6896.87,1529.48,6688,120,120,12440.77,7542.06,9723,5,5,9.65,1.88,8,3.33,3.33,4.29,1.45,3.53,1.58,1.58,1.59,0.09,1.82,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,64,0,0,1,600,74,14033283653751252992,75,0,0,75,31,261.27,8.07,0.82,8.01,36125.12,36125.12,58162.97,15537.2,41672.41,1782,1782,1779.49,448.01,1650,5313,5313,6843.58,1254.62,6237,134,134,11571.07,7832.1,11884,6,6,9.26,1.73,13,2.98,2.98,4.3,2.35,3.78,1.59,1.59,1.57,0.09,1.43,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,128,0,0,1,600.01,191,14041036985846605824,192,0,0,192,49,159.59,3.14,0.36,3.7,66690.53,66690.53,60623.89,16513.11,26588.67,1975,1975,1797.29,451.5,3132,7406,7406,7090.71,1505.51,6617,120,120,11432.1,9761.82,5321,5,5,9.24,2.21,9,3.75,3.75,4.81,8.05,2.11,1.54,1.54,1.54,0.08,1.37,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,256,0,0,1,600,432,14040822063060221952,433,0,0,433,107,152.28,1.39,0.14,1.67,31999.96,31999.96,60242.05,15597.83,42976.18,2434,2434,1809.85,449.35,2455,5367,5367,7110.62,1338.52,6871,56,56,11876.85,8736.88,11531,6,6,9.22,2.19,9,2.21,2.21,4.34,2.43,2.8,1.38,1.38,1.48,0.07,1.35,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,512,0,0,1,600,845,14042715644361441280,846,0,0,846,600,431.61,0.71,0.06,0.68,46093.89,46093.89,61695.68,16248.7,84034.58,1753,1753,1861.33,470.95,676,5218,5218,7289.9,1505.44,8610,814,814,17406.25,9521.84,19497,5,5,10.77,2.34,10,2.98,2.98,4.45,3.5,12.74,1.35,1.35,1.37,0.05,1.39,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,1024,0,0,1,600,1383,14042714245421465600,1384,0,0,1384,842,369.77,0.43,0.03,0.46,47100.43,47100.43,63649.31,16548.53,61225.33,1891,1891,1783.57,508.56,1110,6188,6188,7518.96,1692.8,6705,4080,4080,25802.05,9559.2,9857,10,10,12.69,1.82,8,3.27,3.27,4.86,3.09,6.04,1.3,1.3,1.24,0.03,1.24,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,2048,0,0,1,600,1916,1.4042775463627e+19,1917,0,0,1917,1561,486.32,0.31,0.02,0.33,64949.26,64949.26,71040.74,17297.25,81741.76,1586,1586,1627.83,506.96,877,6652,6652,7990.83,1773.54,6615,6304,6304,30148.84,9223.07,46892,10,10,13.35,1.67,15,4.19,4.19,5.93,5.32,7.54,1.18,1.18,1.19,0.02,1.19,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,4096,0,0,1,600.03,2422,14041044762024886272,2423,0,0,2423,1747,427.94,0.25,0.02,0.26,65447.31,65447.31,80295.22,17120.07,68615.02,1556,1556,1398.72,466.6,1050,7006,7006,8463.81,1759.38,7351,7551,7551,33965.82,9626.39,32236,6,6,13.66,1.75,13,4.5,4.5,7.27,5.76,7,1.16,1.16,1.16,0.01,1.16,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,32,0,0,1,600.01,25,14042777874992308224,26,0,0,26,23,566.77,23.7,2.24,24.06,33904.23,33904.23,43488.48,11241.3,30879.42,1481,1481,1095.48,252.43,1067,4038,4038,5000.4,1278.39,3936,2990,2990,10509.76,6080.21,5196,12,12,12.6,1.81,13,2.73,2.73,4.9,1.88,3.69,1.43,1.43,1.56,0.06,1.62,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,64,0,0,1,600.01,55,14040822832352460800,56,0,0,56,47,517.25,10.71,0.92,10.52,21276.46,21276.46,41330.47,9641.24,42511.63,1706,1706,1171.93,252.63,1239,3215,3215,5143.98,1485.89,4966,1662,1662,11056.5,7258.04,13561,8,8,12.3,2.28,12,1.88,1.88,4.62,1.65,4.01,1.47,1.47,1.52,0.05,1.53,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,128,0,0,1,600,149,14042781100784089088,150,0,0,150,73,298.58,4,0.4,4.41,28319.09,28319.09,42395.42,9520.15,37940.43,1033,1033,1128.78,262.51,1059,4195,4195,5278.46,1433.96,4553,508,508,11160.65,7873.58,8148,7,7,12.42,2.52,10,4.06,4.06,5.03,2.24,4.3,1.43,1.43,1.5,0.06,1.4,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,256,0,0,1,600,349,14042694077453094912,350,0,0,350,60,103.77,1.72,0.17,2.1,23244.6,23244.6,40672.4,9478.09,40088.89,1263,1263,1158.05,265.94,870,3717,3717,5051.97,1275.75,4367,321,321,11001.48,7719.46,28554,10,10,12.61,2.75,18,2.94,2.94,4.75,2.35,5.02,1.39,1.39,1.45,0.06,1.43,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,512,0,0,1,600,700,1.4042707467293e+19,701,0,0,701,248,209.37,0.86,0.07,0.9,36416.32,36416.32,42369.29,9742.11,35693.64,1295,1295,1169.99,280.26,1286,4000,4000,5245.68,1261.37,4102,264,264,12535.81,7504.15,12307,10,10,13.22,2.6,15,3.09,3.09,4.88,2.3,3.19,1.32,1.32,1.38,0.04,1.41,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,1024,0,0,1,600,1188,14042769723251232768,1189,0,0,1189,1112,562.32,0.5,0.03,0.47,38462.03,38462.03,44673.41,10021.31,66058.97,1542,1542,1112.26,294.37,1030,4123,4123,5415.07,1356.4,11004,2572,2572,21113.79,7771.55,25321,10,10,16.26,2.3,17,2.67,2.67,5.41,2.76,10.68,1.26,1.26,1.27,0.03,1.29,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,2048,0,0,1,600.08,1711,14040822220891387904,1712,0,0,1712,392,138.93,0.35,0.02,0.38,37634.97,37634.97,46721.5,10145.95,49141.25,1060,1060,1033.41,297.32,839,4428,4428,5537.7,1376.95,4327,5281,5281,26206.82,7390.47,36695,10,10,17.07,2,20,4.18,4.18,6.09,3.49,5.16,1.18,1.18,1.19,0.02,1.18,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,4096,0,0,1,600.06,2180,14033251446540779520,2181,0,0,2181,1465,409.43,0.28,0.02,0.3,46752.35,46752.35,51936.59,10533.75,42971.18,639,639,916.65,283.98,1162,5335,5335,5895.14,1481.02,5386,8260,8260,29897.16,7411.79,34342,8,8,17.64,2,18,8.35,8.35,7.48,4.54,4.64,1.16,1.16,1.16,0.01,1.16,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,32,0,0,1,600,21,14042692916547596288,22,0,0,22,4,144.29,28.26,1.89,28.09,38600.82,38600.82,35203.66,7411.42,38084.57,880,880,851.86,171.11,970,6318,6318,4181.95,1234.67,3825,4111,4111,10837.9,5017.49,6428,10,10,15.67,2.93,14,7.18,7.18,5.24,2.28,3.94,1.48,1.48,1.52,0.04,1.49,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,64,0,0,1,600,47,1.4042687264412e+19,48,0,0,48,8,113.58,12.53,1.05,12.7,29085.18,29085.18,30384.83,5991.95,37624.12,864,864,814.13,198.04,617,3427,3427,3770.43,1081.38,4605,737,737,10204.34,5416.54,15387,10,10,15.47,2.57,17,3.97,3.97,5.02,2.24,7.46,1.56,1.56,1.49,0.05,1.52,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,128,0,0,1,600,129,14042688782667495424,130,0,0,130,18,88.53,4.62,0.42,4.2,24995.82,24995.82,31886.63,6419.06,45613.19,1130,1130,837.4,204.22,557,4834,4834,3902.46,860.3,6114,694,694,11986.18,7789.66,23225,9,9,16.14,2.96,22,4.28,4.28,5.41,5.52,10.98,1.54,1.54,1.48,0.05,1.58,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,256,0,0,1,600,294,14042780217651603456,295,0,0,295,79,164.98,2.04,0.18,1.92,39799.24,39799.24,32276.43,6967.02,42209.61,568,568,806.61,201.88,764,4431,4431,3996.85,1117.98,4285,489,489,11405.78,7032.89,9995,13,13,16.05,2.91,16,7.8,7.8,5.5,2.88,5.61,1.34,1.34,1.43,0.05,1.45,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,512,0,0,1,600,626,14042770857972539392,627,0,0,627,470,447.43,0.96,0.09,0.93,22445.86,22445.86,32003.51,6969.74,39755.59,660,660,821.55,202.36,810,3187,3187,4045.6,1145.49,3313,594,594,12373.25,7295.99,7694,9,9,16.5,3.04,13,4.83,4.83,5.36,2.42,4.09,1.36,1.36,1.37,0.04,1.3,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,1024,0,0,1,600,1096,14040823133261246464,1097,0,0,1097,181,99.23,0.55,0.04,0.53,23593.37,23593.37,33780.12,7042.36,28291.88,999,999,798.81,205.56,977,3409,3409,4165.17,1061.76,3634,2097,2097,17526.92,7018.22,15623,7,7,18.75,2.94,18,3.41,3.41,5.77,2.95,3.72,1.23,1.23,1.28,0.02,1.24,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,2048,0,0,1,600,1571,14033421827147931648,1572,0,0,1572,617,236.97,0.38,0.02,0.4,20212.52,20212.52,34118.16,6620.99,28924.31,1103,1103,743.21,210.34,956,3592,3592,4181.11,1017.87,3869,6749,6749,23434.95,6133.42,21726,16,16,20.25,2.12,22,3.26,3.26,6.36,3.48,4.05,1.18,1.18,1.2,0.02,1.16,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,4096,0,0,1,600,2060,14042703387873542144,2061,0,0,2061,77,25.01,0.29,0.02,0.33,29450.08,29450.08,37874.17,7085.37,34190.65,570,570,660.93,205.8,398,3257,3257,4449.77,1096.7,4490,8138,8138,26760.91,6147.63,42520,15,15,21.02,2.21,20,5.71,5.71,7.81,4.59,11.28,1.18,1.18,1.16,0.01,1.17,0,0,0,0
"500x500k100s32414",500,500,100,242511,5001,2488,7,7,32,0,0,1,600,9,14042770212920266752,10,0,0,10,0,68.61,64.2,3.66,68.61,52624.19,52624.19,59709.08,7600.61,52624.19,755,755,746.67,187.03,755,4034,4034,4683.67,613.99,4034,12892,12892,24804.78,8082.2,12892,18,18,22.44,2.45,18,5.34,5.34,6.79,2.36,5.34,1.47,1.47,1.51,0.04,1.47,0,0,0,0
