"instance","w","h","lots","land_cells","river_cells","preserve_cells","aptitude_classes","connected_components","batch_size","crossover_rate","keep_rate","new_rate","time","generations","seed","num_new_solutions","num_crossovers","num_mutations","num_solutions_explored","generation_best","time_to_best","time_avg","time_std_dev","time_initial","value_best","value_worst","value_avg","value_std_dev","value_initial","max_area_best","max_area_worst","max_area_avg","max_area_std_dev","max_area_initial","min_area_best","min_area_worst","min_area_avg","min_area_std_dev","min_area_initial","rivers_best","rivers_worst","rivers_avg","rivers_std_dev","rivers_initial","river_violations_best","river_violations_worst","river_violations_avg","river_violations_std_dev","river_violations_initial","size_ratio_best","size_ratio_worst","size_ratio_avg","size_ratio_std_dev","size_ratio_initial","convexity_best","convexity_worst","convexity_avg","convexity_std_dev","convexity_initial","num_empty_crossover_lots","num_disconnected_crossover_lots","num_empty_mutation_lots","num_disconnected_mutation_lots"
"500x500k20s32414",500,500,20,242511,5001,2488,7,7,256,0,0,1,1800,801,14032610344639356928,802,0,0,802,295,664.54,2.25,0.27,2.62,134110.47,134110.47,185926.13,79187.19,79913.79,9254,9254,5772.81,1398.64,7514,16222,16222,19615.86,3230.48,17052,176,176,38381.42,20926.61,21240,3,3,6.78,1.84,6,1.75,1.75,3.76,2,2.27,1.64,1.64,1.52,0.09,1.49,0,0,0,0
"500x500k40s32414",500,500,40,242511,5001,2488,7,7,256,0,0,1,1800.01,615,14041283413533110272,616,0,0,616,56,177.02,2.92,0.31,3.37,81694.19,81694.19,116529.44,38873.93,104235.24,2677,2677,2690.93,618.63,3451,10167,10167,10704.74,1899.63,9298,311,311,26582.77,14906.46,4603,8,8,10.36,2.08,7,3.8,3.8,4.28,1.58,2.69,1.47,1.47,1.53,0.07,1.54,0,0,0,0
"500x500k60s32414",500,500,60,242511,5001,2488,7,7,256,0,0,1,1800,494,14041294815749859328,495,0,0,495,47,178.29,3.64,0.32,4.09,53365.69,53365.69,82609.85,22614.88,75114.3,1920,1920,1691.62,400.74,2008,6072,6072,7432.7,1269.53,7037,4707,4707,25005.66,11472.97,17399,13,13,14.69,2.37,15,3.16,3.16,4.81,2.23,3.5,1.47,1.47,1.48,0.05,1.55,0,0,0,0
"500x500k80s32414",500,500,80,242511,5001,2488,7,7,256,0,0,1,1800.03,428,14042702939200387072,429,0,0,429,74,317.06,4.2,0.36,4.17,48312.73,48312.73,64083.19,16728.82,66929.65,1403,1403,1197.25,294.22,1017,4411,4411,5673.69,947.06,4702,2998,2998,24862.76,11348.28,30637,10,10,18.5,3.03,23,3.14,3.14,5.21,2.7,4.62,1.36,1.36,1.45,0.05,1.43,0,0,0,0
"600x600k100s6306",600,600,100,342444,17364,192,10,4,256,0,0,1,1800,212,14033415363186515968,213,0,0,213,193,1641.34,8.46,0.64,7.94,74426.67,74426.67,84125.11,12638.27,91598.56,713,713,1194.01,283.32,1433,6341,6341,7210.05,1399.23,6107,13885,13885,43608.34,14208.84,58241,17,17,27.8,4.09,36,8.89,8.89,6.49,2.37,4.26,1.52,1.52,1.5,0.05,1.53,0,0,0,0
"600x600k20s6306",600,600,20,342444,17364,192,10,4,256,0,0,1,1800.16,504,14033415466711339008,505,0,0,505,48,177.61,3.56,0.43,3.54,647620.81,647620.81,417587.23,97593.92,460187.69,5742,5742,7866.87,2009.52,6971,42294,42294,29506.94,6168.49,25026,737,737,47533.35,27192.71,17684,3,3,7.58,2.02,5,7.37,7.37,4.09,1.97,3.59,1.77,1.77,1.67,0.12,1.63,0,0,0,0
"600x600k40s6306",600,600,40,342444,17364,192,10,4,256,0,0,1,1800,377,14041283433102729216,378,0,0,378,142,681.41,4.76,0.46,4.44,223341.25,223341.25,231948.13,39763.23,228278.39,4871,4871,3165.54,763.88,2008,13076,13076,16545.1,3741.5,13640,2713,2713,41977.12,21587.36,46840,5,5,11.98,2.77,14,2.68,2.68,5.63,2.24,6.79,1.75,1.75,1.63,0.1,1.55,0,0,0,0
"600x600k60s6306",600,600,60,342444,17364,192,10,4,256,0,0,1,1800,293,14033415434280050688,294,0,0,294,19,127.22,6.13,0.56,5.12,185720.4,185720.4,140999.84,25045.95,146091.13,2376,2376,2161.36,548.32,920,12469,12469,11330.18,2981.78,11914,5889,5889,44388.67,18067.43,47662,10,10,17.61,3.47,21,5.25,5.25,6.3,10.72,12.95,1.56,1.56,1.57,0.07,1.53,0,0,0,0
"600x600k80s6306",600,600,80,342444,17364,192,10,4,256,0,0,1,1800,331,14033269072136308736,332,0,0,332,48,275.1,5.43,0.42,5.7,96529.81,96529.81,110942.84,18029.59,116834.93,1556,1556,1463.86,389,1708,7316,7316,8719.63,2283.3,9758,7715,7715,47299.18,18442.76,15554,11,11,23.28,4.17,13,4.7,4.7,6.66,4.66,5.71,1.54,1.54,1.52,0.06,1.54,0,0,0,0
"fortaleza",449,250,40,23231,1388,87631,4,1,256,0,0,1,1800.01,23589,14041121427594483712,23590,0,0,23590,5237,400.18,0.08,0.01,0.11,5896.9,5896.9,6877.88,1881.26,7986.9,138,138,248.75,70.81,263,886,886,1303.65,346.82,1590,172,172,7649.27,2256.75,7967,3,3,23.91,2.87,25,6.42,6.42,6.01,3.85,6.05,1.24,1.24,1.26,0.03,1.22,0,0,0,0
"fortaleza",449,250,40,23231,1388,87631,4,1,256,0,0,1,1800,23682,14033257413501351936,23683,0,0,23683,11103,844.51,0.08,0.01,0.09,5321.79,5321.79,6880.16,1879.05,6457.95,260,260,248.45,70.79,200,926,926,1302.22,347.49,1013,697,697,7649.03,2257.84,10630,8,8,23.89,2.89,24,3.56,3.56,6.05,4.75,5.07,1.28,1.28,1.26,0.03,1.21,0,0,0,0
"fortaleza",449,250,40,23231,1388,87631,4,1,256,0,0,1,1800,23677,1.4032387017114e+19,23678,0,0,23678,1795,137.36,0.08,0.01,0.1,4312.55,4312.55,6890.31,1899.77,8244.2,278,278,249.15,71.11,332,812,812,1303.24,349.57,1447,668,668,7630.85,2261.99,8730,10,10,23.9,2.85,25,2.92,2.92,6.03,4.32,4.36,1.26,1.26,1.26,0.03,1.24,0,0,0,0
"fortaleza",449,250,40,23231,1388,87631,4,1,256,0,0,1,1800.01,23630,14041105626297333760,23631,0,0,23631,6059,462.7,0.08,0.01,0.08,5944.96,5944.96,6869.98,1875.46,5502.62,120,120,249.27,70.74,241,856,856,1299.53,346.23,1065,773,773,7658.93,2242.7,9569,10,10,23.94,2.87,26,7.13,7.13,6.01,4.39,4.42,1.22,1.22,1.26,0.03,1.27,0,0,0,0
"fortaleza",449,250,40,23231,1388,87631,4,1,256,0,0,1,1800,23493,14041171401409894400,23494,0,0,23494,21920,1676.35,0.08,0.01,0.09,5318.77,5318.77,6882.03,1879.76,5800.05,220,220,249.07,70.94,297,934,934,1299.18,343.51,1160,602,602,7656.26,2251.7,7893,6,6,23.92,2.88,24,4.25,4.25,6,4.09,3.91,1.25,1.25,1.26,0.03,1.25,0,0,0,0
"belovale",300,300,30,28110,916,60974,5,2,256,0,0,1,1800,19992,14032396506750660608,19993,0,0,19993,3493,314.49,0.09,0.01,0.09,5760.34,24296.69,7536.21,2488.89,7653.62,1526,4577,1801.69,424.43,1469,515,268,436.84,106.71,542,0,8008,2387.56,1198.21,2820,0,2,4.37,1.04,6,2.96,17.08,4.49,2.16,2.71,1.31,1.24,1.3,0.04,1.37,0,0,0,0
"veredas",300,300,26,24128,589,65283,7,10,256,0,0,1,1800,26223,14032494560334794752,26224,0,0,26224,9275,638.55,0.07,0.01,0.07,1582.13,3594.95,2250.62,651.64,1984.31,1526,1790,1667.98,317.95,1320,429,175,416.92,114.14,511,1158,14789,6202.45,1950.66,7339,9,17,12.82,1.66,13,3.56,10.23,4.6,2.98,2.58,1.32,1.33,1.29,0.04,1.23,0,0,0,0
"belovale",300,300,30,28110,916,60974,5,2,256,0,0,1,1800,19856,14059408350777769984,19857,0,0,19857,18957,1716.38,0.09,0.01,0.18,6844.6,21194.93,7547.78,2527.71,8304.17,1741,4462,1801.57,435.28,1660,590,285,434.79,107.89,303,0,8621,2406.92,1192.87,3245,0,3,4.36,1.05,4,2.95,15.66,4.51,2.12,5.48,1.22,1.27,1.3,0.04,1.31,0,0,0,0
"veredas",300,300,26,24128,589,65283,7,10,256,0,0,1,1800,26115,14059411035052398592,26116,0,0,26116,13706,938.58,0.07,0.01,0.07,2623.34,3153.61,2240.71,636.88,2287.67,1912,1704,1661.81,308.77,2049,348,113,416.33,114.79,353,764,14570,6169.68,1954.06,3948,7,17,12.79,1.66,10,5.49,15.08,4.61,3.35,5.8,1.3,1.36,1.29,0.04,1.27,0,0,0,0
"belovale",300,300,30,28110,916,60974,5,2,256,0,0,1,1800,19577,14059696771073060864,19578,0,0,19578,10542,963.63,0.09,0.01,0.1,3885.32,20368.95,7545.52,2525.16,7231.77,1576,4329,1804.25,431.77,1797,611,255,436.85,107.25,525,0,7966,2386.32,1203.33,3515,0,3,4.37,1.05,4,2.58,16.98,4.49,2.02,3.42,1.28,1.35,1.3,0.04,1.27,0,0,0,0
"veredas",300,300,26,24128,589,65283,7,10,256,0,0,1,1800.01,25927,14059696285687853056,25928,0,0,25928,25375,1762.98,0.07,0.01,0.11,2572.83,4486.37,2247.76,647.04,1985.61,1967,3024,1665.53,315.19,1354,501,121,417.42,114.86,339,1407,15362,6173.9,1953.13,5370,8,17,12.82,1.66,11,3.93,24.99,4.6,3.01,3.99,1.29,1.29,1.29,0.04,1.31,0,0,0,0
"belovale",300,300,30,28110,916,60974,5,2,256,0,0,1,1800.02,19908,14059403438363224064,19909,0,0,19909,19133,1729.97,0.09,0.01,0.14,5210.04,19832.61,7536.26,2499.92,4720.32,1661,4586,1805.97,431.89,2012,482,234,437.47,107.48,521,0,8916,2391.18,1196.79,2831,0,4,4.36,1.04,5,3.45,19.6,4.52,4.45,3.86,1.32,1.31,1.3,0.04,1.33,0,0,0,0
"veredas",300,300,26,24128,589,65283,7,10,256,0,0,1,1800,26142,14059637677159882752,26143,0,0,26143,23432,1613.73,0.07,0.01,0.08,1617.97,3703.15,2241.36,641.54,2611.57,1270,2397,1664.53,314.22,2152,478,53,418.37,113.64,498,1359,15201,6185.26,1961.81,4703,9,15,12.83,1.66,14,2.66,45.23,4.56,3.21,4.32,1.29,1.22,1.29,0.04,1.33,0,0,0,0
"belovale",300,300,30,28110,916,60974,5,2,256,0,0,1,1800,19529,14059886782088941568,19530,0,0,19530,3606,330.63,0.09,0.01,0.19,4743.44,22377.55,7570.76,2520.66,5349.91,1433,4954,1804.23,435.53,1444,480,358,435.58,106.7,474,0,8448,2390.17,1184.99,2428,0,3,4.37,1.05,6,2.99,13.84,4.51,2.11,3.05,1.26,1.28,1.3,0.04,1.26,0,0,0,0
"veredas",300,300,26,24128,589,65283,7,10,256,0,0,1,1800,25816,14059893767778301952,25817,0,0,25817,17907,1260.48,0.07,0.01,0.07,1740.65,2884.53,2245.14,641.13,1486.59,1400,1323,1665.49,310.11,1512,377,80,417.79,115.45,549,1228,15494,6171.85,1963.26,5442,7,17,12.81,1.66,15,3.71,16.54,4.59,2.97,2.75,1.29,1.28,1.29,0.04,1.29,0,0,0,0
"iuctam",449,250,40,29162,2763,80325,3,12,256,0,0,10,1800,35925,-4271790195517453824,35926,0,0,35926,25690,1286.54,0.05,0.01,0.08,11663.78,14411.1,11240.26,2060.05,9260.08,0,0,0,0,0,0,0,0,0,0,1051,25223,13751.08,2780.42,12556,4,35,28.87,3.02,29,17.82,41.66,11.7,8.15,6.01,0,0,0,0,0,0,0,0,0
"iuctam",449,250,40,29162,2763,80325,3,12,256,0,0,10,1800.01,35950,-4288057137925828608,35951,0,0,35951,8860,443.4,0.05,0.01,0.08,8629.52,10296.07,11258.47,2064.25,8446.6,0,0,0,0,0,0,0,0,0,0,1626,25637,13706.78,2755.92,12169,7,35,28.82,3.02,27,8.1,53.34,11.68,7.84,9.67,0,0,0,0,0,0,0,0,0
"iuctam",449,250,40,29162,2763,80325,3,12,256,0,0,10,1800,36026,-4271765355753198592,36027,0,0,36027,14503,723.29,0.05,0.01,0.07,9144.5,10159.7,11270.94,2068.31,14542.29,0,0,0,0,0,0,0,0,0,0,551,25235,13699.39,2772.12,14464,5,33,28.82,3.04,31,7.31,69.74,11.59,7.28,9.11,0,0,0,0,0,0,0,0,0
"iuctam",449,250,40,29162,2763,80325,3,12,256,0,0,10,1800.01,35791,-4272770373767094784,35792,0,0,35792,3028,152.49,0.05,0.01,0.07,8127.07,14993.59,11233.86,2051.64,12158.5,0,0,0,0,0,0,0,0,0,0,2490,26491,13698.55,2728.06,13649,13,37,28.85,3,31,24.35,56,11.66,7.89,14.64,0,0,0,0,0,0,0,0,0
"iuctam",449,250,40,29162,2763,80325,3,12,256,0,0,10,1800,35897,-4271593954076130304,35898,0,0,35898,23527,1177.92,0.05,0.01,0.08,10888.91,13315.65,11256.36,2067.9,9019.68,0,0,0,0,0,0,0,0,0,0,3734,25922,13717.65,2762.71,14202,13,35,28.84,3,30,35.37,52.55,11.66,8.16,5.38,0,0,0,0,0,0,0,0,0
"olhosdagua",300,300,24,26122,14180,49698,4,9,256,0,0,10,1800,51502,-4271125051397837312,51503,0,0,51503,29644,1040.57,0.03,0.01,0.06,16326.93,27501.71,22291.37,5489.88,22263.32,0,0,0,0,0,0,0,0,0,0,1785,22100,11703.84,2653.87,16065,6,20,16.78,1.7,17,4.37,17.73,6.78,7.7,10.86,0,0,0,0,0,0,0,0,0
"olhosdagua",300,300,24,26122,14180,49698,4,9,256,0,0,10,1800,51885,-4271605942340208128,51886,0,0,51886,18572,647.75,0.03,0.01,0.06,17057.21,36667.97,22243.46,5418.1,26695.12,0,0,0,0,0,0,0,0,0,0,2715,22698,11692.75,2642.02,9965,11,21,16.78,1.71,17,4.42,41.73,6.78,7.12,4.9,0,0,0,0,0,0,0,0,0
"olhosdagua",300,300,24,26122,14180,49698,4,9,256,0,0,10,1800,51916,-4271353494726912000,51917,0,0,51917,24886,866.15,0.03,0.01,0.06,18129.97,24621.88,22260.47,5423.6,26309.52,0,0,0,0,0,0,0,0,0,0,1463,23215,11695.14,2651.68,9806,7,21,16.78,1.71,16,6.36,32.54,6.76,8.18,5.39,0,0,0,0,0,0,0,0,0
"olhosdagua",300,300,24,26122,14180,49698,4,9,256,0,0,10,1800,51957,-4271543725715033600,51958,0,0,51958,35518,1234.49,0.03,0.01,0.05,15329.55,25753.79,22285.72,5456.72,20502.32,0,0,0,0,0,0,0,0,0,0,2442,22425,11698.02,2668.2,12251,7,20,16.79,1.7,17,24.8,72.1,6.76,6.7,12.66,0,0,0,0,0,0,0,0,0
"olhosdagua",300,300,24,26122,14180,49698,4,9,256,0,0,10,1800,51882,-4271122654043843584,51883,0,0,51883,9287,324.32,0.03,0.01,0.06,15811.17,28665.28,22310.33,5460.35,16825.05,0,0,0,0,0,0,0,0,0,0,2399,22436,11722.64,2667.95,9924,13,21,16.8,1.7,15,4.92,29.62,6.78,6.08,3.35,0,0,0,0,0,0,0,0,0
