"instance","w","h","lots","land_cells","river_cells","preserve_cells","aptitude_classes","connected_components","batch_size","crossover_rate","keep_rate","new_rate","time","generations","seed","num_new_solutions","num_crossovers","num_mutations","num_solutions_explored","generation_best","time_to_best","time_avg","time_std_dev","time_initial","value_best","value_worst","value_avg","value_std_dev","value_initial","max_area_best","max_area_worst","max_area_avg","max_area_std_dev","max_area_initial","min_area_best","min_area_worst","min_area_avg","min_area_std_dev","min_area_initial","rivers_best","rivers_worst","rivers_avg","rivers_std_dev","rivers_initial","river_violations_best","river_violations_worst","river_violations_avg","river_violations_std_dev","river_violations_initial","size_ratio_best","size_ratio_worst","size_ratio_avg","size_ratio_std_dev","size_ratio_initial","convexity_best","convexity_worst","convexity_avg","convexity_std_dev","convexity_initial","num_empty_crossover_lots","num_disconnected_crossover_lots","num_empty_mutation_lots","num_disconnected_mutation_lots"
"500x500k60s32414",500,500,60,242511,5001,2488,7,7,256,6,2,2,1800.09,0,14059691475288324096,0,0,0,0,4884,1233.55,0.25,0.04,0.21,142356.89,226629.2,148179.93,25078.89,125105.43,747,367,653.54,288.85,854,10824,29451,11905.13,2648.31,15515,32357,125999,73348.87,12373.87,73498,20,23,19.55,2.31,19,14.49,80.25,27.33,144.44,18.17,1.14,1.15,1.15,0.01,1.17,0,0,0,0
"500x500k80s32414",500,500,80,242511,5001,2488,7,7,256,6,2,2,1800.12,0,14059686925142149120,0,0,0,0,6251,1646.46,0.26,0.04,0.22,130380.93,125286.01,110782.58,16387.57,140457.87,429,94,446.2,190.61,222,12673,10719,9211.91,1881.09,12756,29550,109367,65740.48,9714.6,61468,23,22,22.94,2.56,17,29.54,114.03,29.1,51.09,57.46,1.15,1.14,1.15,0.01,1.18,0,0,0,0
"600x600k100s6306",600,600,100,342444,17364,192,10,4,256,6,2,2,1800.29,0,14059679811648509952,0,0,0,0,2460,993.16,0.4,0.06,0.31,122368.64,155454,140451.96,17590.92,139345.5,468,650,438.7,192.66,43,11152,12915,11211.5,2378.04,10109,64399,173730,121236.18,13624.07,141633,32,36,37.74,3.41,38,23.83,19.87,37.69,113.89,235.09,1.16,1.15,1.17,0.01,1.18,0,0,0,0
"600x600k20s6306",600,600,20,342444,17364,192,10,4,256,6,2,2,1800.22,0,14059697135281272832,0,0,0,0,447,153.69,0.35,0.04,0.29,785862.43,739132.92,744270.53,188276.03,989384.85,3438,1101,3691.86,1728.07,4321,40599,41197,47366.66,13282.33,54606,2735,304638,170718.77,48584.33,214951,1,15,11.76,2.23,13,11.81,37.42,18.82,32.56,12.64,1.19,1.2,1.2,0.03,1.26,0,0,0,0
"600x600k40s6306",600,600,40,342444,17364,192,10,4,256,6,2,2,1800.2,0,14043063922315536384,0,0,0,0,4127,885.15,0.21,0,0.15,482032.9,435058.31,362143.12,68623.72,339523.34,1339,443,1486.84,663.81,1341,35091,24513,25662.18,6607.32,32909,25774,257734,154146.45,27862.36,157205,14,24,20.26,2.4,17,26.21,55.33,24.53,34.68,24.54,1.15,1.17,1.18,0.02,1.2,0,0,0,0
"600x600k60s6306",600,600,60,342444,17364,192,10,4,256,6,2,2,1800.2,0,14043064115370510336,0,0,0,0,1881,417.24,0.22,0,0.14,235445.92,301924.49,238449.84,37037.06,299460.13,637,374,865.82,380.34,657,13789,17851,17919.92,4325.65,21472,52543,211429,139662.78,20261.58,119418,23,29,26.93,2.76,28,21.65,47.73,29.5,63.95,32.68,1.18,1.2,1.17,0.02,1.2,0,0,0,0
"600x600k80s6306",600,600,80,342444,17364,192,10,4,256,6,2,2,1800.22,0,1.4043064191135e+19,0,0,0,0,3762,847.41,0.22,0,0.14,135529.65,219000.35,176300.11,24427.27,183867.11,577,352,599.97,262.44,986,11373,15631,13711.02,3137.76,21587,59837,182336,128556.3,16602.99,110020,29,44,32.66,3.11,34,19.71,44.41,32.37,56.48,21.89,1.17,1.16,1.17,0.01,1.18,0,0,0,0
"belovale",300,300,30,28110,920,60970,5,1,256,5.9,8.5,0,1800.03,661161,-4288167607945600512,0,0,0,661161,39921,89,0,0,0.02,11906.3,29355.63,14962.11,2797.76,14218.59,0,0,0,0,0,0,0,0,0,0,0,11419,-2587.03,6614.54,2085,0,3,4.61,1.22,6,8.57,48.83,21.3,63.02,13.45,0,0,0,0,0,0,0,0,0
"belovale",300,300,30,28110,920,60970,5,1,256,5.9,8.5,0,1800.02,670626,-4288201449773834240,0,0,0,670626,241691,649.4,0,0,0.03,15687.38,30242.83,14953.55,2793.76,15212.24,0,0,0,0,0,0,0,0,0,0,0,11175,-2497.13,6524.44,4691,0,3,4.61,1.22,5,12.86,36.36,21.42,65.87,7.49,0,0,0,0,0,0,0,0,0
"belovale",300,300,30,28110,920,60970,5,1,256,5.9,8.5,0,1800.04,665682,-4288184571438806016,0,0,0,665682,398898,1077.99,0,0,0.03,13521.11,24286.87,14949.14,2793.78,16161.6,0,0,0,0,0,0,0,0,0,0,0,11131,-2544.58,6570.79,5131,0,4,4.61,1.22,5,7.68,30.89,21.15,61,86.53,0,0,0,0,0,0,0,0,0
"belovale",300,300,30,28110,920,60970,5,1,256,5.9,8.5,0,1800.04,644941,-4288235301017879552,0,0,0,644941,446289,1244.01,0,0,0.03,12197,30763.67,14957.28,2799.73,15778.53,0,0,0,0,0,0,0,0,0,0,0,11492,-2751.47,6774.88,3315,0,3,4.61,1.22,5,7.29,41.57,21.35,64.64,19.66,0,0,0,0,0,0,0,0,0
"belovale",300,300,30,28110,920,60970,5,1,256,5.9,8.5,0,1800.04,654302,-4.272450615227e+18,0,0,0,654302,195777,532.29,0,0,0.03,14205.4,36366.96,14961.54,2803.41,13691.61,0,0,0,0,0,0,0,0,0,0,10,11666,-2653.89,6681.56,4139,1,2,4.61,1.22,4,13.57,102.11,21.27,62.92,12.12,0,0,0,0,0,0,0,0,0
"fortaleza",449,250,40,23231,1388,87631,4,1,256,5.9,8.5,0,1800.05,841686,-4288201026647293440,0,0,0,841686,507872,1057.98,0,0,0.03,9846.38,14389.76,11225.93,1932.1,10954,0,0,0,0,0,0,0,0,0,0,1132,20640,2446.48,10433.28,15571,6,33,24.39,2.57,24,9.8,2110,29.55,63.72,30.5,0,0,0,0,0,0,0,0,0
"fortaleza",449,250,40,23231,1388,87631,4,1,256,5.9,8.5,0,1800.04,819107,-4272746425030693376,0,0,0,819107,22909,46.03,0,0,0.03,10332.89,15390.14,11219.98,1928.4,8759.92,0,0,0,0,0,0,0,0,0,0,1130,20440,2165.51,10708.45,12732,10,31,24.39,2.57,24,29.51,339.67,29.58,64.05,9.7,0,0,0,0,0,0,0,0,0
"fortaleza",449,250,40,23231,1388,87631,4,1,256,5.9,8.5,0,1800.03,843114,-4272554183702864896,0,0,0,843114,510436,1088.64,0,0,0.03,10940.99,13771.8,11223.66,1929.76,7818.15,0,0,0,0,0,0,0,0,0,0,1421,20567,2466.29,10416.1,11175,6,33,24.39,2.56,26,21.34,563.67,29.6,64.77,10.14,0,0,0,0,0,0,0,0,0
"fortaleza",449,250,40,23231,1388,87631,4,1,256,5.9,8.5,0,1800.05,814720,-4272768256844301312,0,0,0,814720,709777,1556.17,0,0,0.03,10353.49,11831.31,11223.55,1929.51,9749.97,0,0,0,0,0,0,0,0,0,0,303,20179,2112.61,10764.14,10958,3,31,24.39,2.57,23,46.97,95,29.62,65.08,9.43,0,0,0,0,0,0,0,0,0
"fortaleza",449,250,40,23231,1388,87631,4,1,256,5.9,8.5,0,1800.05,840667,-4272443075118048768,0,0,0,840667,611459,1303.56,0,0,0.02,10587.32,13075.1,11223.3,1928.83,12856.67,0,0,0,0,0,0,0,0,0,0,507,20650,2435.48,10445.85,13909,3,33,24.39,2.57,22,191.33,150.64,29.64,65.47,52.73,0,0,0,0,0,0,0,0,0
"iuctam",449,250,40,29162,2763,80325,3,12,256,5.9,8.5,0,1800.05,634270,-4272767592919136256,0,0,0,634270,287277,814.77,0,0,0.02,12719.48,18433.62,14650.79,2780.04,15716.47,0,0,0,0,0,0,0,0,0,0,0,28882,-2075.45,20619.17,17369,0,39,28.66,3.51,30,11.71,463.86,43.09,98.36,20.94,0,0,0,0,0,0,0,0,0
"iuctam",449,250,40,29162,2763,80325,3,12,256,5.9,8.5,0,1800.04,626494,-4272442809403006464,0,0,0,626494,472016,1362.74,0,0,0.03,11091.91,14169.44,14651.24,2786.28,15777.74,0,0,0,0,0,0,0,0,0,0,0,28993,-2337.23,20869.47,18252,0,37,28.65,3.52,25,12.94,2035,43.42,100.59,19.02,0,0,0,0,0,0,0,0,0
"iuctam",449,250,40,29162,2763,80325,3,12,256,5.9,8.5,0,1800.04,621963,-4272510106897067520,0,0,0,621963,455808,1306.96,0,0,0.03,11950.8,19883.14,14649.52,2793.79,18121.33,0,0,0,0,0,0,0,0,0,0,0,28546,-2483.34,21016.06,21391,0,38,28.66,3.51,30,11.22,242.47,43.42,100.59,36.43,0,0,0,0,0,0,0,0,0
"iuctam",449,250,40,29162,2763,80325,3,12,256,5.9,8.5,0,1800.04,632187,-4272558647097141248,0,0,0,632187,530241,1512.4,0,0,0.03,11576.93,15143,14649.23,2783.38,17501.29,0,0,0,0,0,0,0,0,0,0,0,28655,-2148.41,20686.68,21333,0,37,28.65,3.51,30,8.77,2889,43.62,101.47,47.94,0,0,0,0,0,0,0,0,0
"iuctam",449,250,40,29162,2763,80325,3,12,256,5.9,8.5,0,1800.04,629656,-4272764921321274368,0,0,0,629656,82341,250.17,0,0,0.03,11432.36,19744.62,14648.92,2785.37,14748.16,0,0,0,0,0,0,0,0,0,0,0,28850,-2232.11,20766.68,16134,0,38,28.66,3.51,27,6.65,3442,43.49,101.79,11.72,0,0,0,0,0,0,0,0,0
"olhosdagua",300,300,24,26122,14180,49698,4,9,256,5.9,8.5,0,1800.05,742749,-4272764925927604736,0,0,0,742749,394956,950.72,0,0,0.03,28432.93,46150.68,35250.32,7661.09,33988.31,0,0,0,0,0,0,0,0,0,0,0,25810,-2737.44,17755.49,11790,0,23,15.27,2.76,12,5.53,265.54,34.92,96.41,19.52,0,0,0,0,0,0,0,0,0
"olhosdagua",300,300,24,26122,14180,49698,4,9,256,5.9,8.5,0,1800.03,731121,-4272767033756034048,0,0,0,731121,621199,1530.75,0,0,0.02,26787.13,44951.98,35256.87,7679.08,32850.57,0,0,0,0,0,0,0,0,0,0,0,25882,2851.83,12344.21,19074,0,23,15.26,2.77,17,5.85,313.9,35.02,99.01,40.03,0,0,0,0,0,0,0,0,0
"olhosdagua",300,300,24,26122,14180,49698,4,9,256,5.9,8.5,0,1800.05,774741,-4272441672296022016,0,0,0,774741,308450,700.38,0,0,0.03,24805.45,43653.2,35244.22,7672,59195.12,0,0,0,0,0,0,0,0,0,0,0,25858,-2026.85,17057.39,20776,0,23,15.27,2.77,18,4.48,312.45,35.1,99.12,101.2,0,0,0,0,0,0,0,0,0
"olhosdagua",300,300,24,26122,14180,49698,4,9,256,5.9,8.5,0,1800.05,769132,-4272783469463707648,0,0,0,769132,420261,1008.06,0,0,0.03,32189.44,40749.37,35231.11,7651.97,44401.41,0,0,0,0,0,0,0,0,0,0,0,25978,-2153.09,17175.06,16847,0,23,15.27,2.76,15,6.61,571,34.83,94.66,27.72,0,0,0,0,0,0,0,0,0
"olhosdagua",300,300,24,26122,14180,49698,4,9,256,5.9,8.5,0,1800.05,754914,-4272773060153159168,0,0,0,754914,15624,40.26,0,0,0.03,29399.34,56983.53,35240.44,7664.04,27030.82,0,0,0,0,0,0,0,0,0,0,0,26098,-2459.08,17482.51,12519,0,23,15.27,2.76,14,5.88,4331,35.16,98.84,11.16,0,0,0,0,0,0,0,0,0
"veredas",300,300,26,24128,1343,64529,7,10,256,5.9,8.5,0,1800.04,824733,-4272567510045131264,0,0,0,824733,779661,1694.62,0,0,0.03,7522.48,11160.15,5457.43,1166.85,4631.86,0,0,0,0,0,0,0,0,0,0,0,22338,1150.53,10686.86,10532,0,20,13.4,1.92,15,57.24,223.4,27.76,73.62,13.64,0,0,0,0,0,0,0,0,0
"veredas",300,300,26,24128,1343,64529,7,10,256,5.9,8.5,0,1800.05,1638174,-4271603096280511488,0,0,0,1638174,1557119,1711.28,0,0,0.02,3649.08,11030.91,5458.07,1165.7,4011.47,0,0,0,0,0,0,0,0,0,0,0,21626,1079.22,10755.83,9538,0,23,13.41,1.91,13,5.23,129.76,27.74,72.14,69.12,0,0,0,0,0,0,0,0,0
"veredas",300,300,26,24128,1343,64529,7,10,256,5.9,8.5,0,1800.06,1585073,-4271764759164493824,0,0,0,1585073,1567572,1780.23,0,0,0.02,5347.78,9389.97,5457.82,1167.76,5996.2,0,0,0,0,0,0,0,0,0,0,106,22048,730.53,11098.98,10896,2,20,13.41,1.92,14,25.68,111.16,27.67,71.61,31.85,0,0,0,0,0,0,0,0,0
"veredas",300,300,26,24128,1343,64529,7,10,256,5.9,8.5,0,1800.06,1666457,-4271542083101349376,0,0,0,1666457,269249,293.92,0,0,0.02,5175.82,10758.19,5457.35,1166.98,4856.29,0,0,0,0,0,0,0,0,0,0,0,21239,1257.08,10582.5,13879,0,18,13.4,1.92,17,9.46,309.24,27.67,71.57,34.3,0,0,0,0,0,0,0,0,0
"veredas",300,300,26,24128,1343,64529,7,10,256,5.9,8.5,0,1800.05,1588614,-4271603173359280640,0,0,0,1588614,765685,871.32,0,0,0.02,5495.98,6684.95,5458.09,1167.3,4597.7,0,0,0,0,0,0,0,0,0,0,127,21518,753.81,11075.25,14310,1,16,13.41,1.92,13,15.48,81.03,27.77,74.17,22.24,0,0,0,0,0,0,0,0,0
