"instance","w","h","lots","land_cells","river_cells","preserve_cells","aptitude_classes","connected_components","batch_size","crossover_rate","keep_rate","new_rate","time","generations","seed","num_new_solutions","num_crossovers","num_mutations","num_solutions_explored","generation_best","time_to_best","time_avg","time_std_dev","time_initial","value_best","value_worst","value_avg","value_std_dev","value_initial","max_area_best","max_area_worst","max_area_avg","max_area_std_dev","max_area_initial","min_area_best","min_area_worst","min_area_avg","min_area_std_dev","min_area_initial","rivers_best","rivers_worst","rivers_avg","rivers_std_dev","rivers_initial","river_violations_best","river_violations_worst","river_violations_avg","river_violations_std_dev","river_violations_initial","size_ratio_best","size_ratio_worst","size_ratio_avg","size_ratio_std_dev","size_ratio_initial","convexity_best","convexity_worst","convexity_avg","convexity_std_dev","convexity_initial","num_empty_crossover_lots","num_disconnected_crossover_lots","num_empty_mutation_lots","num_disconnected_mutation_lots"
"600x600k40s6306",600,600,40,342444,17364,192,10,4,256,0.59,0.85,0.05,1800,565,14059626232996911104,45,2811,2811,5667,460,1491.29,3.18,4.06,57.52,126577.84,197748.09,135176.71,17088.81,197748.09,5807,3814,5189.95,823.51,3814,13245,15020,12717.35,525.7,15020,0,16003,414.38,1283.86,16003,0,9,1.23,1.75,9,2.28,3.94,2.55,0.74,3.94,1.5,1.65,1.51,0.05,1.65,420,29227,0,0
"600x600k60s6306",600,600,60,342444,17364,192,10,4,256,0.59,0.85,0.05,1800,370,14060472067511578624,45,1836,1835,3716,88,533.03,4.86,6.59,76.55,69040.03,129913.39,83559.9,13736.34,136296.55,4168,2608,3286.24,1018.83,2819,8732,8193,8962.34,424.32,9583,0,13146,225.54,1067.63,5473,0,14,1.19,2.78,15,2.1,3.14,3.56,2.93,3.4,1.49,1.5,1.46,0.05,1.6,598,24866,0,0
"600x600k80s6306",600,600,80,342444,17364,192,10,4,256,0.59,0.85,0.05,1800,340,1.4033244987054e+19,30,1694,1694,3418,229,1194.48,5.28,6.55,89.72,54024.83,112222.8,58242.31,9525.72,112222.8,2558,1967,2457.64,263.08,1967,7018,7982,6876.57,215.93,7982,0,26089,438.16,2341.21,26089,0,20,0.96,2.99,20,2.74,4.06,2.85,0.49,4.06,1.39,1.47,1.41,0.06,1.47,264,28742,0,0
"fortaleza",449,250,40,23231,1388,87631,4,1,256,0.59,0.85,0.05,1800,16115,14032622393653432320,840,80296,80296,161432,9219,1036.14,0.11,0.05,0.99,974.1,9955.88,3285.87,1610.37,6150.43,511,248,353.53,112.72,206,623,2426,769.62,140.71,1077,0,6449,61.05,354.96,3898,0,21,0.71,2.74,17,1.22,9.78,2.9,4.56,5.23,1.22,1.25,1.22,0.02,1.28,36058,177450,0,0
"200x200k100s45221",200,200,100,37594,2241,165,5,7,256,0.59,0.85,0.05,1800,3847,14033295382563334144,255,19153,19153,38561,267,128.1,0.47,0.17,2.95,5648.14,7345.26,4231.6,868.24,6915.83,89,131,140.01,43.4,215,609,862,633.43,121.77,669,17,5803,160.59,355.83,3720,1,32,4.76,6.08,29,6.84,6.58,5.21,3.25,3.11,1.26,1.33,1.27,0.02,1.31,17206,146612,0,0
"200x200k20s45221",200,200,20,37196,2241,563,5,7,256,0.59,0.85,0.05,1800,13768,14059623832041363456,870,68555,68555,137980,7165,940.91,0.13,0.09,1.54,5695.13,33677.49,8652.54,3821.64,22814.74,1406,601,1266.77,225.22,1007,2608,4236,2395.04,129.47,3465,0,3898,28.54,168.31,2926,0,7,0.44,1.01,5,1.85,7.05,2.08,1.39,3.44,1.26,1.3,1.22,0.03,1.32,3895,118293,0,0
"200x200k40s45221",200,200,40,37196,2241,563,5,7,256,0.59,0.85,0.05,1800.01,8079,14060150162369298432,408,40260,40260,80928,3193,712.59,0.22,0.1,1.82,1843.18,15563.31,5424.15,4028.47,11929.03,716,227,608.42,161.49,611,1262,1552,1289.56,124.05,1539,0,4381,49.56,264.4,2704,0,14,0.61,1.87,13,1.76,6.84,2.94,8.06,2.52,1.23,1.29,1.24,0.03,1.27,9433,125097,0,0
"200x200k60s45221",200,200,60,37196,2241,563,5,7,256,0.59,0.85,0.05,1800.01,5475,14060157406391783424,330,27270,27270,54870,2902,952.21,0.33,0.13,2.4,1709.91,14452.78,3946.92,2352.92,14452.78,462,257,388.2,101.55,257,843,1730,898.25,139.56,1730,0,6223,90.78,370.01,6223,0,24,1.32,3.52,24,1.82,6.73,2.72,1.86,6.73,1.23,1.28,1.26,0.02,1.28,8862,127926,0,0
"200x200k80s45221",200,200,80,37196,2241,563,5,7,256,0.59,0.85,0.05,1800,4334,1.4060314686332e+19,195,21606,21606,43407,623,246.47,0.42,0.13,2.74,1246.08,8856.26,3040.54,1578.83,5089.14,329,178,264.07,79,265,646,988,657.87,73.51,863,0,4230,71.56,283.01,2657,0,24,1.67,4.28,22,1.96,5.55,2.93,1.75,3.26,1.24,1.35,1.25,0.02,1.33,9270,128950,0,0
"300x300k100s94113",300,300,100,81694,8189,117,6,4,256,0.59,0.85,0.05,1800,1509,14059683111654387712,105,7511,7511,15127,1150,1382.15,1.19,0.72,11.17,4580.41,19818.87,7918.81,2155.25,14894.6,503,390,404.4,89.71,423,1093,1998,1202.93,134.29,1825,0,10027,150.47,671.89,8304,0,31,3.91,6.95,28,2.17,5.12,3.34,2.03,4.31,1.28,1.34,1.3,0.02,1.37,6730,77172,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,256,0.59,0.85,0.05,1800,6089,14033387537963104256,255,30363,30363,60981,4357,1285.13,0.3,0.25,5.27,91727.36,83615.26,68356.88,18514.18,60179.58,2259,2137,1998.26,633.03,2478,7766,8837,7557.73,591.29,7720,0,11926,2075.75,1341.53,11818,0,9,1.41,1.16,10,3.44,4.14,4.82,4.87,3.12,1.32,1.35,1.3,0.05,1.33,1010,78634,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,256,0.59,0.85,0.05,1800,3130,14060157356534386688,240,15572,15571,31383,2959,1700.98,0.58,0.45,6.85,10339.31,29119.94,21723.1,8227.98,46691.62,1445,1309,1169.7,292.96,721,2621,3408,3585.36,693.38,4386,0,11320,154.38,635.63,4286,0,19,2.26,3.18,6,1.81,2.6,3.81,3.71,6.08,1.3,1.38,1.34,0.04,1.51,5824,69941,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,256,0.59,0.85,0.05,1800,2331,14059492870136942592,165,11603,11603,23371,1726,1355.11,0.77,0.56,8.31,6994.6,16186.76,15448.67,6574.38,36629.33,968,606,630.93,204.25,726,1766,2128,2334.87,776.83,3317,0,10088,133.84,675.6,8821,0,22,1.99,3.77,24,1.82,3.51,4.72,4.48,4.57,1.26,1.35,1.32,0.04,1.37,7614,73735,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,256,0.59,0.85,0.05,1800,1770,14059492996882735104,135,8808,8808,17751,365,382.37,1.02,0.66,10.07,5360.97,17241.48,11564.61,4370.75,13823.66,751,377,520.76,168.95,610,1317,1641,1626.79,348.89,1543,0,10923,223.46,766.74,7073,0,29,3.86,5.37,28,1.75,4.35,3.7,1.98,2.53,1.26,1.36,1.31,0.04,1.34,4797,74032,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,256,0.59,0.85,0.05,1800,680,14059409094941050880,15,3398,3398,6811,677,1793.88,2.65,1.23,32.82,7730.24,24326.19,8430.96,1204.87,24326.19,1116,594,1126.13,122.35,594,1779,3522,1811.26,102.12,3522,0,1688,19.6,140.7,1688,0,10,0.34,1.86,10,1.59,5.93,1.67,0.65,5.93,1.26,1.37,1.26,0.02,1.37,203,40563,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,256,0.59,0.85,0.05,1800.02,2224,14059636197533124608,150,11073,11072,22295,81,81.57,0.81,0.89,14.32,25882.14,84474.89,36406.8,16642.63,84474.89,6703,3833,6582.98,587.07,3833,8818,10688,9148.36,733.97,10688,0,6774,31.87,292.28,6774,0,5,0.21,0.78,5,1.32,2.79,1.41,0.31,2.79,1.37,1.53,1.33,0.1,1.53,417,49788,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,256,0.59,0.85,0.05,1800,1299,14060114178525825024,75,6475,6475,13025,793,1073.19,1.38,1.24,20.13,9825.08,39536.06,17358.82,7103.49,39536.06,2967,2678,2993.13,389.84,2678,4819,6062,4663.59,255.51,6062,0,1584,7.37,80.62,1584,0,7,0.14,0.72,7,1.62,2.26,1.69,2.22,2.26,1.35,1.51,1.31,0.05,1.51,788,44187,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,256,0.59,0.85,0.05,1800,861,14059636199317870592,60,4290,4290,8640,856,1786.77,2.09,1.72,26.28,7833.79,30020.22,11063.29,3448.06,31328.02,2179,1331,1970.22,310.14,1573,3220,4149,3116.25,176.63,4047,0,1719,9.57,78.14,492,0,10,0.51,1.43,9,1.48,3.12,1.67,0.59,2.57,1.25,1.34,1.28,0.03,1.48,946,37015,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,256,0.59,0.85,0.05,1800,700,1.4059636169236e+19,60,3483,3483,7026,373,940.14,2.57,2.14,30.03,6962.4,19144.72,8292.41,2728.88,29173.98,1476,758,1433.2,163.58,736,2325,2835,2397.49,285.79,4007,0,4052,37.74,264,1393,0,10,0.73,2.19,17,1.58,3.74,1.73,0.56,5.44,1.27,1.4,1.26,0.03,1.39,802,34219,0,0
"500x500k100s32414",500,500,100,242511,5001,2488,7,7,256,0.59,0.85,0.05,1800,269,14059459557123796992,30,1336,1335,2701,78,541.79,6.69,5.74,69.61,16080.92,40669.03,20939.65,5835.58,40669.03,1555,1198,1264.92,303.57,1198,4370,4361,4251.84,155.89,4361,0,13958,199.54,1121.54,13958,0,23,2.06,3.96,23,2.81,3.64,3.73,2.03,3.64,1.34,1.47,1.35,0.03,1.47,828,25119,0,0
"500x500k20s32414",500,500,20,242511,5001,2488,7,7,256,0.59,0.85,0.05,1800.01,1018,1.4059476229169e+19,60,5071,5070,10201,1,33.31,1.77,1.93,29.58,139485.96,175411.31,94893.3,42903.17,294458.81,8504,6253,7227.68,880.49,4770,16692,20951,19428.87,1635.66,30898,0,12145,40.84,654.84,11855,0,6,0.03,0.35,6,1.96,3.35,2.74,0.5,6.48,1.5,1.75,1.47,0.05,1.58,1077,24902,0,0
"500x500k40s32414",500,500,40,242511,5001,2488,7,7,256,0.59,0.85,0.05,1800,627,14059434815936247808,45,3125,3124,6294,505,1411.71,2.87,2.98,43.93,29982.88,103528.2,34698.56,10390.98,103528.2,4093,2743,3885.3,272.29,2743,10247,10836,10060.01,268.47,10836,0,12992,50.46,618.68,12992,0,8,0.28,1.01,8,2.5,3.95,2.6,0.22,3.95,1.41,1.59,1.39,0.05,1.59,410,31403,0,0
"500x500k60s32414",500,500,60,242511,5001,2488,7,7,256,0.59,0.85,0.05,1800,449,14059941217008273408,15,2241,2241,4497,395,1619.35,4.01,2.58,52.84,23767.96,83323.46,27720.78,8702.15,83323.46,2630,1491,2375.45,704.96,1491,7067,7447,7020.51,98.65,7447,0,3638,29.29,275.71,3638,0,9,0.39,1.44,9,2.69,4.99,4.05,5.07,4.99,1.3,1.48,1.32,0.05,1.48,427,28616,0,0
"500x500k80s32414",500,500,80,242511,5001,2488,7,7,256,0.59,0.85,0.05,1800,333,14060150907118596096,15,1661,1661,3337,295,1617.06,5.4,3.27,61.55,18453.52,54169.26,21171.45,4707.19,54169.26,2050,1227,1914.56,189.3,1227,5083,5600,5188.74,190.67,5600,0,16531,131.04,1079.12,16531,0,15,1.09,3.34,15,2.48,4.56,2.75,0.46,4.56,1.35,1.45,1.36,0.03,1.45,511,26188,0,0
"600x600k100s6306",600,600,100,342444,17364,192,10,4,256,0.59,0.85,0.05,1800,221,14059459065182408704,15,1103,1103,2221,194,1646.29,8.13,8.25,123.32,47958.74,107259.79,53382.24,6793.25,107259.79,2131,913,1923.29,237.66,913,5501,6684,5270.73,258.5,6684,0,24837,191.86,1732.98,24837,0,23,0.43,2.17,23,2.58,7.32,2.78,0.39,7.32,1.36,1.48,1.38,0.04,1.48,443,20729,0,0
"600x600k20s6306",600,600,20,342444,17364,192,10,4,256,0.59,0.85,0.05,1800,846,14059947239457703936,60,4215,4214,8489,167,356.89,2.13,3.43,51.16,317909.87,495119.12,318991.89,15598.66,495119.12,11964,5695,11278.59,676.52,5695,21337,27052,21884.01,1100.97,27052,0,12097,74.98,721.88,12097,0,4,0.09,0.59,4,1.78,4.75,1.95,0.25,4.75,1.4,1.66,1.48,0.09,1.66,63,25124,0,0
"600x600k40s6306",600,600,40,342444,17364,192,10,4,256,0.59,0.85,0.05,1800,493,14059478578406879232,45,2451,2451,4947,73,383.09,3.65,4.15,54.98,136103.5,272277.43,150023.78,17950.45,219700.52,5405,3396,4520.25,925.96,670,12014,15360,12302.3,834.65,11987,0,14204,349.23,1316.35,8327,0,7,1.34,1.95,6,2.22,4.52,3.06,1.88,17.89,1.44,1.92,1.51,0.09,1.64,754,21210,0,0
"600x600k60s6306",600,600,60,342444,17364,192,10,4,256,0.59,0.85,0.05,1800,396,14059901345026656256,45,1967,1967,3979,50,318.06,4.54,6.18,74.58,87707.17,125913.08,87549.6,9266.36,121857.22,3531,3315,3158.5,969.9,2708,7970,10202,8332.5,446.37,8438,0,23650,1046.14,2176.03,19916,0,16,3.35,2.68,17,2.26,3.08,3.69,3.97,3.12,1.37,1.55,1.42,0.06,1.51,501,22508,0,0
"600x600k80s6306",600,600,80,342444,17364,192,10,4,256,0.59,0.85,0.05,1800.07,312,14060464939866824704,30,1555,1555,3140,118,716.98,5.75,6.78,85.85,63197.43,110444.78,68641.26,7204.56,110444.78,2397,1233,2191.21,536.63,1233,6516,6732,6477.47,326.03,6732,0,22774,552.17,2234.25,22774,0,19,2,4.07,19,2.72,5.46,5.75,16.42,5.46,1.36,1.46,1.38,0.04,1.46,498,23653,0,0
"belovale",300,300,30,28110,916,60974,5,2,256,0.59,0.85,0.05,1800,14428,14042729045992132608,375,72019,72018,144412,1643,208.39,0.12,0.05,1.11,2014.5,5817.95,2544.44,569.28,7749.42,1461,1697,1486.08,109.16,1622,803,627,757.63,43.59,415,0,1218,1.88,32.07,495,0,5,0.02,0.29,4,1.82,2.71,1.98,0.39,3.91,1.18,1.27,1.21,0.02,1.26,2198,130061,0,0
"veredas",300,300,26,24128,589,65283,7,10,256,0.59,0.85,0.05,1800,23210,14040831902969581568,1545,115539,115539,232623,15754,1224.02,0.08,0.05,0.85,1036.16,1832.19,1663.03,463.6,1828.44,1406,1437,1370.88,181.22,1668,714,422,459.37,168.15,618,0,5153,219.44,427.69,3027,0,13,2.74,3.52,12,1.97,3.41,4.29,6.44,2.7,1.25,1.32,1.23,0.02,1.27,17041,146283,0,0
"belovale",300,300,30,28110,916,60974,5,2,256,0.59,0.85,0.05,1800,14304,14060113789230917632,390,71393,71393,143176,801,105.64,0.13,0.05,1.26,1951.71,3780.06,2582.74,647.93,5229.11,1431,1639,1458.46,100.07,1594,794,591,758.77,48.83,525,0,1063,2.59,37.72,302,0,4,0.03,0.33,2,1.8,2.77,1.95,0.72,3.04,1.21,1.24,1.22,0.02,1.35,2126,128390,0,0
"veredas",300,300,26,24128,589,65283,7,10,256,0.59,0.85,0.05,1800,23042,14060112855690889216,1485,114717,114717,230919,21768,1701.64,0.08,0.05,0.86,1164.88,1421.34,1656.99,486.45,2492.92,1079,1359,1400.46,181.14,2079,748,589,464.79,171.63,490,0,5223,247.26,448.02,3711,0,13,3.28,3.95,12,1.44,2.31,4.61,7.31,4.24,1.27,1.25,1.24,0.02,1.25,15241,148604,0,0
"belovale",300,300,30,28110,916,60974,5,2,256,0.59,0.85,0.05,1800,14449,14059941216878487552,390,72120,72120,144630,6663,834.04,0.12,0.05,1.13,1831.41,5873.1,2614.4,634.63,10869.25,1359,1919,1507.86,124.89,3225,803,540,752.56,54.75,606,0,1340,2.65,41.27,859,0,4,0.03,0.32,6,1.69,3.55,2.03,0.57,5.32,1.18,1.27,1.21,0.02,1.26,2413,124052,0,0
"veredas",300,300,26,24128,589,65283,7,10,256,0.59,0.85,0.05,1800,23089,14059941305177720832,1500,114950,114950,231400,8559,669.83,0.08,0.05,0.84,1217.83,2688.19,1606.33,509.56,1373.92,1161,1802,1369.83,160.27,1359,728,261,462.55,174.56,416,0,4548,271.05,494.72,4470,0,11,3.03,3.67,12,1.59,6.9,4.43,7.43,3.27,1.24,1.25,1.23,0.02,1.32,15345,151259,0,0
